年,月,日,レース場番号,レース番号,着順,勝敗,枠番,選手登番,年齢,体重,級別,全国勝率,モーター2連率,ボート2連率,コース別複勝率,コース別平均スタート順位,コース別1着回数,コース別2着回数,1着回数,2着回数
2025,1,1,21,11,4.0,0.0,4,5093,22,52,B1,4.77,30.77,35.71,9.5,3.9,0.0,2.0,12.0,15.0
2025,1,1,21,11,6.0,0.0,5,4406,39,52,B1,3.72,40.25,40.0,18.1,2.6,1.0,3.0,7.0,19.0
2025,1,1,21,11,3.0,0.0,6,4193,43,51,A1,6.13,38.15,37.8,0.0,3.4,0.0,0.0,30.0,34.0
2025,1,1,21,12,1.0,1.0,1,4848,30,52,A1,7.23,39.63,41.14,80.6,2.6,22.0,3.0,40.0,27.0
2025,1,1,21,12,3.0,0.0,2,3853,52,56,A2,5.54,31.79,28.57,45.0,3.7,3.0,6.0,26.0,25.0
2025,1,1,21,12,4.0,0.0,3,4363,39,53,A2,5.54,44.16,29.22,47.6,2.4,5.0,5.0,26.0,23.0
2025,1,1,21,12,5.0,0.0,4,5193,23,47,A2,4.51,38.01,38.37,33.3,3.8,3.0,3.0,19.0,21.0
2025,1,1,21,12,2.0,1.0,5,3783,48,53,A1,7.3,41.38,37.64,40.0,3.5,1.0,5.0,23.0,21.0
2025,1,1,21,12,6.0,0.0,6,4287,40,58,A1,6.56,30.51,39.52,10.5,2.7,0.0,2.0,41.0,36.0
2025,1,1,20,1,1.0,1.0,1,5210,26,56,B1,4.93,33.33,35.71,46.1,3.1,5.0,1.0,12.0,16.0
2025,1,1,20,1,6.0,0.0,2,5131,25,52,B2,3.54,37.5,38.33,23.0,3.6,2.0,1.0,3.0,3.0
2025,1,1,20,1,4.0,0.0,3,4204,42,53,B1,4.25,26.67,34.86,0.0,5.7,0.0,0.0,1.0,0.0
2025,1,1,20,1,3.0,0.0,4,3726,53,54,B1,5.01,43.75,30.36,8.7,3.6,0.0,2.0,15.0,20.0
2025,1,1,20,1,2.0,1.0,5,3869,49,55,B1,4.32,30.0,33.96,13.0,3.6,1.0,2.0,9.0,11.0
2025,1,1,20,1,5.0,0.0,6,5358,19,48,B2,1.69,41.67,37.9,2.5,4.1,0.0,1.0,2.0,1.0
2025,1,1,20,2,1.0,1.0,1,5148,30,45,B1,4.68,18.18,40.16,73.3,3.2,7.0,4.0,14.0,18.0
2025,1,1,20,2,4.0,0.0,2,4942,34,54,B1,5.02,29.41,42.48,26.6,3.6,1.0,3.0,8.0,9.0
2025,1,1,20,2,2.0,1.0,3,4545,36,55,A1,6.97,41.67,41.03,55.5,2.7,3.0,12.0,36.0,37.0
2025,1,1,20,2,5.0,0.0,4,3566,54,50,B1,4.69,58.82,41.67,27.7,3.8,1.0,4.0,9.0,15.0
2025,1,1,20,2,6.0,0.0,5,4487,38,53,B1,4.39,20.0,38.02,3.8,3.8,0.0,1.0,9.0,13.0
2025,1,1,20,2,3.0,0.0,6,4234,41,59,B1,4.65,18.18,34.21,0.0,4.3,0.0,0.0,11.0,17.0
2025,1,1,20,3,4.0,0.0,1,4393,38,58,B1,4.29,50.0,41.32,38.4,3.2,2.0,3.0,5.0,12.0
2025,1,1,20,3,3.0,0.0,2,4549,36,54,B1,5.59,40.0,47.93,27.7,4.2,1.0,4.0,12.0,22.0
2025,1,1,20,3,6.0,0.0,3,5277,22,47,B1,3.87,33.33,26.4,20.0,2.6,2.0,3.0,11.0,21.0
2025,1,1,20,3,2.0,1.0,4,3662,55,57,A2,5.65,26.67,30.08,40.0,2.6,2.0,8.0,29.0,21.0
2025,1,1,20,3,5.0,0.0,5,4296,37,53,A1,7.09,61.54,30.89,50.0,2.5,1.0,6.0,31.0,31.0
2025,1,1,20,3,1.0,1.0,6,5032,27,54,B1,5.02,6.67,34.21,7.1,3.9,1.0,0.0,17.0,8.0
2025,1,1,20,4,4.0,0.0,1,4232,41,60,B1,4.26,26.67,33.62,60.0,3.2,3.0,3.0,8.0,11.0
2025,1,1,20,4,3.0,0.0,2,4034,46,55,B1,4.19,23.08,34.45,17.6,4.2,1.0,2.0,10.0,17.0
2025,1,1,20,4,5.0,0.0,3,5198,23,43,B1,4.41,36.36,39.82,13.6,3.1,1.0,2.0,9.0,12.0
2025,1,1,20,4,2.0,1.0,4,4351,38,54,A1,6.67,31.82,34.45,50.0,2.1,5.0,4.0,29.0,22.0
2025,1,1,20,4,1.0,1.0,5,4504,36,55,A1,7.57,41.18,38.79,42.1,3.0,5.0,3.0,41.0,29.0
2025,1,1,20,4,6.0,0.0,6,5370,22,47,B2,1.0,33.33,29.47,1.2,4.6,0.0,1.0,0.0,1.0
2025,1,1,20,5,1.0,1.0,1,5104,26,52,B2,4.91,16.67,33.33,62.5,3.5,15.0,0.0,30.0,24.0
2025,1,1,20,5,2.0,1.0,2,4413,38,51,A1,6.19,40.0,29.06,46.1,4.1,2.0,10.0,39.0,25.0
2025,1,1,20,5,,,3,5144,23,47,B2,4.1,23.53,35.19,13.3,3.0,0.0,2.0,5.0,9.0
2025,1,1,20,5,3.0,0.0,4,4336,40,54,A2,5.96,69.23,31.36,23.5,2.9,3.0,1.0,24.0,15.0
2025,1,1,20,5,4.0,0.0,5,5131,25,52,B2,3.54,37.5,38.33,0.0,3.5,0.0,0.0,3.0,3.0
2025,1,1,20,5,5.0,0.0,6,4789,35,52,B1,4.72,37.5,34.19,0.0,5.0,0.0,0.0,4.0,11.0
2025,1,1,20,6,6.0,0.0,1,4151,42,55,A2,5.64,33.33,24.0,69.2,3.5,13.0,5.0,19.0,32.0
2025,1,1,20,6,2.0,1.0,2,3726,53,54,B1,5.01,43.75,30.36,42.8,3.7,3.0,6.0,15.0,20.0
2025,1,1,20,6,3.0,0.0,3,4023,47,53,B1,4.72,45.45,46.3,23.8,3.5,2.0,3.0,7.0,13.0
2025,1,1,20,6,5.0,0.0,4,5258,19,52,B2,3.49,30.0,30.77,0.0,3.8,0.0,0.0,7.0,6.0
2025,1,1,20,6,4.0,0.0,5,5148,30,45,B1,4.68,18.18,40.16,5.8,2.5,0.0,1.0,14.0,18.0
2025,1,1,20,6,1.0,1.0,6,4288,40,53,A1,7.11,31.25,41.44,21.0,3.3,1.0,3.0,44.0,27.0
2025,1,1,20,7,1.0,1.0,1,4296,37,53,A1,7.09,61.54,30.89,89.2,2.3,21.0,4.0,31.0,31.0
2025,1,1,20,7,3.0,0.0,2,3715,50,53,B1,4.64,35.29,42.37,21.4,3.3,1.0,2.0,10.0,13.0
2025,1,1,20,7,2.0,1.0,3,3898,48,56,A1,7.03,28.57,35.71,63.6,2.4,5.0,9.0,48.0,27.0
2025,1,1,20,7,4.0,0.0,4,5160,25,54,B1,4.86,76.92,40.98,25.0,2.8,3.0,1.0,17.0,21.0
2025,1,1,20,7,6.0,0.0,5,4942,34,54,B1,5.02,29.41,42.48,18.7,2.8,2.0,1.0,8.0,9.0
2025,1,1,20,7,5.0,0.0,6,4180,41,57,B1,4.6,54.55,34.51,0.0,4.5,0.0,0.0,12.0,12.0
2025,1,1,20,8,1.0,1.0,1,5028,28,51,A1,7.65,33.33,27.19,88.5,2.1,27.0,4.0,48.0,26.0
2025,1,1,20,8,3.0,0.0,2,4640,33,52,A2,6.07,45.45,25.44,30.0,3.6,1.0,5.0,23.0,20.0
2025,1,1,20,8,2.0,1.0,3,4402,39,54,A2,5.66,53.33,37.82,35.7,3.3,2.0,3.0,22.0,14.0
2025,1,1,20,8,4.0,0.0,4,4034,46,55,B1,4.19,23.08,34.45,18.1,4.0,2.0,2.0,10.0,17.0
2025,1,1,20,8,5.0,0.0,5,5358,19,48,B2,1.69,41.67,37.9,0.0,4.5,0.0,0.0,2.0,1.0
2025,1,1,20,8,6.0,0.0,6,4487,38,53,B1,4.39,20.0,38.02,0.0,4.4,0.0,0.0,9.0,13.0
2025,1,1,20,9,1.0,1.0,1,4314,40,51,B1,5.62,26.67,34.82,90.0,2.4,6.0,3.0,17.0,15.0
2025,1,1,20,9,5.0,0.0,2,5009,27,55,B1,4.74,57.14,30.63,47.0,2.1,2.0,6.0,20.0,21.0
2025,1,1,20,9,2.0,1.0,3,4958,29,56,A1,6.21,18.75,34.48,33.3,2.8,2.0,6.0,28.0,30.0
2025,1,1,20,9,4.0,0.0,4,4204,42,53,B1,4.25,26.67,34.86,0.0,4.7,0.0,0.0,1.0,0.0
2025,1,1,20,9,6.0,0.0,5,5370,22,47,B2,1.0,33.33,29.47,0.0,5.0,0.0,0.0,0.0,1.0
2025,1,1,20,9,3.0,0.0,6,4371,37,54,A1,8.04,70.0,30.89,7.6,4.6,0.0,1.0,21.0,12.0
2025,1,1,20,10,1.0,1.0,1,3662,55,57,A2,5.65,26.67,30.08,76.9,3.6,17.0,3.0,29.0,21.0
2025,1,1,20,10,2.0,1.0,2,4336,40,54,A2,5.96,69.23,31.36,40.9,3.0,4.0,5.0,24.0,15.0
2025,1,1,20,10,3.0,0.0,3,5210,26,56,B1,4.93,33.33,35.71,21.7,2.1,3.0,2.0,12.0,16.0
2025,1,1,20,10,4.0,0.0,4,4023,47,53,B1,4.72,45.45,46.3,18.7,3.8,1.0,2.0,7.0,13.0
2025,1,1,20,10,5.0,0.0,5,4232,41,60,B1,4.26,26.67,33.62,18.1,3.6,0.0,2.0,8.0,11.0
2025,1,1,20,10,6.0,0.0,6,4545,36,55,A1,6.97,41.67,41.03,0.0,3.4,0.0,0.0,36.0,37.0
2025,1,1,20,11,1.0,1.0,1,4351,38,54,A1,6.67,31.82,34.45,84.0,2.4,18.0,3.0,29.0,22.0
2025,1,1,20,11,6.0,0.0,2,3869,49,55,B1,4.32,30.0,33.96,16.6,3.3,1.0,2.0,9.0,11.0
2025,1,1,20,11,3.0,0.0,3,4288,40,53,A1,7.11,31.25,41.44,68.1,2.5,6.0,9.0,44.0,27.0
2025,1,1,20,11,2.0,1.0,4,3715,50,53,B1,4.64,35.29,42.37,33.3,3.3,0.0,4.0,10.0,13.0
2025,1,1,20,11,4.0,0.0,5,4393,38,58,B1,4.29,50.0,41.32,0.0,4.3,0.0,0.0,5.0,12.0
2025,1,1,20,11,5.0,0.0,6,4413,38,51,A1,6.19,40.0,29.06,31.2,3.2,4.0,1.0,39.0,25.0
2025,1,1,20,12,1.0,1.0,1,4504,36,55,A1,7.57,41.18,38.79,100.0,2.8,26.0,7.0,41.0,29.0
2025,1,1,20,12,5.0,0.0,2,5104,26,52,B2,4.91,16.67,33.33,47.8,2.3,3.0,8.0,30.0,24.0
2025,1,1,20,12,4.0,0.0,3,4151,42,55,A2,5.64,33.33,24.0,36.0,3.5,1.0,8.0,19.0,32.0
2025,1,1,20,12,3.0,0.0,4,4549,36,54,B1,5.59,40.0,47.93,38.8,4.3,1.0,6.0,12.0,22.0
2025,1,1,20,12,2.0,1.0,5,4402,39,54,A2,5.66,53.33,37.82,16.6,3.7,0.0,3.0,22.0,14.0
2025,1,1,20,12,6.0,0.0,6,3898,48,56,A1,7.03,28.57,35.71,28.5,3.4,3.0,3.0,48.0,27.0
2025,1,1,19,1,1.0,1.0,1,3901,47,51,B1,4.59,36.54,36.0,92.8,2.6,11.0,2.0,14.0,12.0
2025,1,1,19,1,5.0,0.0,2,3305,57,52,B1,3.9,43.68,38.46,12.5,3.5,0.0,2.0,6.0,8.0
2025,1,1,19,1,2.0,1.0,3,4747,39,50,B1,4.1,38.46,30.77,20.0,2.3,1.0,1.0,6.0,8.0
2025,1,1,19,1,3.0,0.0,4,5106,25,52,A2,5.17,32.16,28.49,5.8,5.1,1.0,0.0,11.0,10.0
2025,1,1,19,1,4.0,0.0,5,3454,53,61,B1,3.86,34.34,31.36,16.6,3.1,2.0,1.0,5.0,20.0
2025,1,1,19,1,6.0,0.0,6,5123,28,47,B1,3.93,35.1,30.86,0.0,4.1,0.0,0.0,6.0,8.0
2025,1,1,19,2,1.0,1.0,1,5146,21,50,B1,5.28,34.97,31.4,66.6,2.6,9.0,7.0,14.0,20.0
2025,1,1,19,2,2.0,1.0,2,4014,45,48,B1,5.76,33.53,33.95,37.5,3.1,1.0,5.0,16.0,22.0
2025,1,1,19,2,6.0,0.0,3,3233,57,55,B1,4.19,27.12,25.0,5.5,2.7,0.0,1.0,6.0,13.0
2025,1,1,19,2,3.0,0.0,4,5231,21,45,B1,3.79,45.73,29.31,25.0,3.8,1.0,1.0,7.0,7.0
2025,1,1,19,2,4.0,0.0,5,3930,48,57,B1,4.72,33.73,27.68,25.0,3.3,1.0,4.0,19.0,21.0
2025,1,1,19,2,5.0,0.0,6,3989,46,60,B1,4.19,33.33,39.05,0.0,5.5,0.0,0.0,9.0,12.0
2025,1,1,19,3,1.0,1.0,1,4656,37,59,B1,5.22,36.11,34.1,57.1,3.0,4.0,4.0,11.0,13.0
2025,1,1,19,3,3.0,0.0,2,5067,26,58,B1,3.84,40.48,35.5,22.2,3.5,1.0,3.0,12.0,9.0
2025,1,1,19,3,2.0,1.0,3,4506,36,52,A2,5.55,26.23,37.22,48.0,1.8,5.0,7.0,29.0,22.0
2025,1,1,19,3,4.0,0.0,4,4890,35,52,A2,5.22,35.11,40.0,25.0,2.2,0.0,4.0,14.0,21.0
2025,1,1,19,3,6.0,0.0,5,4846,31,51,B1,4.66,28.49,30.41,13.0,3.1,0.0,3.0,6.0,16.0
2025,1,1,19,3,5.0,0.0,6,5336,18,55,B2,1.29,34.27,33.91,0.0,4.7,0.0,0.0,0.0,0.0
2025,1,1,19,4,1.0,1.0,1,4332,41,58,B1,4.7,31.69,42.77,18.1,3.6,2.0,0.0,4.0,13.0
2025,1,1,19,4,4.0,0.0,2,3680,51,54,B1,4.38,35.23,31.21,11.7,4.7,0.0,2.0,10.0,17.0
2025,1,1,19,4,5.0,0.0,3,5214,25,54,B1,4.04,31.61,27.06,35.2,4.1,1.0,5.0,7.0,16.0
2025,1,1,19,4,3.0,0.0,4,4361,40,53,A1,6.46,37.65,27.81,40.0,2.6,2.0,4.0,23.0,32.0
2025,1,1,19,4,2.0,1.0,5,4479,36,45,B2,3.95,32.34,38.37,16.6,3.7,0.0,2.0,6.0,10.0
2025,1,1,19,4,6.0,0.0,6,4985,27,51,A1,6.8,37.79,31.79,5.2,4.2,0.0,1.0,47.0,34.0
2025,1,1,19,5,1.0,1.0,1,4817,33,50,A2,5.7,42.95,40.83,63.6,3.1,11.0,3.0,16.0,29.0
2025,1,1,19,5,4.0,0.0,2,5000,30,52,B1,4.42,32.95,38.82,32.0,2.0,2.0,6.0,11.0,10.0
2025,1,1,19,5,2.0,1.0,3,4425,39,56,B1,4.28,30.23,32.91,61.1,2.9,4.0,7.0,13.0,18.0
2025,1,1,19,5,3.0,0.0,4,4251,41,52,B1,4.56,29.61,35.5,11.7,4.6,1.0,1.0,15.0,12.0
2025,1,1,19,5,6.0,0.0,5,4567,36,51,B1,3.77,24.08,31.28,0.0,5.0,0.0,0.0,3.0,10.0
2025,1,1,19,5,5.0,0.0,6,3942,46,53,A1,6.97,37.42,39.66,7.6,3.5,0.0,1.0,22.0,21.0
2025,1,1,19,6,5.0,0.0,1,4747,39,50,B1,4.1,38.46,30.77,50.0,4.1,1.0,4.0,6.0,8.0
2025,1,1,19,6,1.0,1.0,2,4045,45,47,A2,5.37,36.26,29.89,31.8,2.7,2.0,5.0,21.0,18.0
2025,1,1,19,6,6.0,0.0,3,3631,55,52,B1,3.17,34.84,25.75,30.0,2.9,1.0,2.0,10.0,9.0
2025,1,1,19,6,2.0,1.0,4,4064,45,51,A1,6.18,43.35,32.16,25.0,3.2,1.0,7.0,39.0,34.0
2025,1,1,19,6,3.0,0.0,5,4014,45,48,B1,5.76,33.53,33.95,15.7,3.8,0.0,3.0,16.0,22.0
2025,1,1,19,6,4.0,0.0,6,4009,45,58,A2,5.52,29.73,29.38,0.0,2.3,0.0,0.0,21.0,15.0
2025,1,1,19,7,1.0,1.0,1,4950,31,52,A2,5.87,39.24,36.78,61.9,3.1,13.0,0.0,18.0,15.0
2025,1,1,19,7,4.0,0.0,2,3454,53,61,B1,3.86,34.34,31.36,22.7,3.1,1.0,4.0,5.0,20.0
2025,1,1,19,7,3.0,0.0,3,5145,21,55,B1,6.43,33.77,36.26,34.6,2.5,3.0,6.0,30.0,20.0
2025,1,1,19,7,6.0,0.0,4,4324,37,59,A1,7.15,31.58,27.06,36.3,3.1,1.0,7.0,37.0,29.0
2025,1,1,19,7,5.0,0.0,5,5067,26,58,B1,3.84,40.48,35.5,15.7,3.5,1.0,2.0,12.0,9.0
2025,1,1,19,7,2.0,1.0,6,4263,40,55,A2,5.74,34.48,41.48,4.5,4.7,0.0,1.0,30.0,28.0
2025,1,1,19,8,1.0,1.0,1,4985,27,51,A1,6.8,37.79,31.79,87.5,2.6,30.0,5.0,47.0,34.0
2025,1,1,19,8,2.0,1.0,2,3930,48,57,B1,4.72,33.73,27.68,52.6,3.8,2.0,8.0,19.0,21.0
2025,1,1,19,8,4.0,0.0,3,4890,35,52,A2,5.22,35.11,40.0,15.0,2.9,0.0,3.0,14.0,21.0
2025,1,1,19,8,5.0,0.0,4,5214,25,54,B1,4.04,31.61,27.06,23.0,4.0,0.0,3.0,7.0,16.0
2025,1,1,19,8,6.0,0.0,5,4656,37,59,B1,5.22,36.11,34.1,0.0,3.1,0.0,0.0,11.0,13.0
2025,1,1,19,8,3.0,0.0,6,4871,32,53,B1,5.09,39.29,32.35,0.0,3.2,0.0,0.0,13.0,16.0
2025,1,1,19,9,2.0,1.0,1,4361,40,53,A1,6.46,37.65,27.81,88.0,2.3,15.0,7.0,23.0,32.0
2025,1,1,19,9,1.0,1.0,2,4817,33,50,A2,5.7,42.95,40.83,50.0,4.0,3.0,7.0,16.0,29.0
2025,1,1,19,9,4.0,0.0,3,5231,21,45,B1,3.79,45.73,29.31,37.5,3.4,1.0,2.0,7.0,7.0
2025,1,1,19,9,3.0,0.0,4,5163,25,44,B1,6.64,40.88,32.56,50.0,3.4,4.0,4.0,28.0,17.0
2025,1,1,19,9,5.0,0.0,5,3680,51,54,B1,4.38,35.23,31.21,27.7,4.0,1.0,4.0,10.0,17.0
2025,1,1,19,9,6.0,0.0,6,4017,44,45,A2,5.98,41.62,38.29,4.5,4.3,0.0,1.0,26.0,20.0
2025,1,1,19,10,1.0,1.0,1,3942,46,53,A1,6.97,37.42,39.66,68.0,4.4,15.0,2.0,22.0,21.0
2025,1,1,19,10,2.0,1.0,2,4064,45,51,A1,6.18,43.35,32.16,48.0,3.0,6.0,6.0,39.0,34.0
2025,1,1,19,10,4.0,0.0,3,4251,41,52,B1,4.56,29.61,35.5,22.7,3.7,2.0,3.0,15.0,12.0
2025,1,1,19,10,5.0,0.0,4,4729,35,56,B1,4.92,31.84,42.6,12.5,3.2,1.0,1.0,8.0,14.0
2025,1,1,19,10,6.0,0.0,5,4158,43,58,B1,4.74,41.88,29.24,13.6,3.8,2.0,1.0,18.0,13.0
2025,1,1,19,10,3.0,0.0,6,4105,45,54,B1,5.62,28.4,29.05,0.0,4.0,0.0,0.0,22.0,20.0
2025,1,1,19,11,1.0,1.0,1,4324,37,59,A1,7.15,31.58,27.06,96.6,1.9,25.0,4.0,37.0,29.0
2025,1,1,19,11,2.0,1.0,2,4263,40,55,A2,5.74,34.48,41.48,46.1,3.2,4.0,8.0,30.0,28.0
2025,1,1,19,11,4.0,0.0,3,4009,45,58,A2,5.52,29.73,29.38,30.0,2.2,1.0,5.0,21.0,15.0
2025,1,1,19,11,3.0,0.0,4,3901,47,51,B1,4.59,36.54,36.0,13.3,4.0,1.0,1.0,14.0,12.0
2025,1,1,19,11,5.0,0.0,5,5146,21,50,B1,5.28,34.97,31.4,18.1,3.2,1.0,3.0,14.0,20.0
2025,1,1,19,11,6.0,0.0,6,3427,57,52,A2,2.76,33.52,36.05,,,,,,
2025,1,1,19,12,1.0,1.0,1,5106,25,52,A2,5.17,32.16,28.49,50.0,4.8,8.0,0.0,11.0,10.0
2025,1,1,19,12,2.0,1.0,2,4846,31,51,B1,4.66,28.49,30.41,55.0,3.3,3.0,8.0,6.0,16.0
2025,1,1,19,12,5.0,0.0,3,4332,41,58,B1,4.7,31.69,42.77,31.2,2.7,0.0,5.0,4.0,13.0
2025,1,1,19,12,4.0,0.0,4,4950,31,52,A2,5.87,39.24,36.78,6.2,3.7,0.0,1.0,18.0,15.0
2025,1,1,19,12,,,5,5000,30,52,B1,4.42,32.95,38.82,0.0,2.7,0.0,0.0,11.0,10.0
2025,1,1,19,12,3.0,0.0,6,4506,36,52,A2,5.55,26.23,37.22,5.8,2.9,1.0,0.0,29.0,22.0
2025,1,1,18,1,1.0,1.0,1,4475,37,54,A2,5.77,36.76,26.67,100.0,2.2,18.0,3.0,27.0,19.0
2025,1,1,18,1,2.0,1.0,2,3539,56,53,B1,3.67,38.46,30.0,22.7,3.3,1.0,4.0,4.0,14.0
2025,1,1,18,1,5.0,0.0,3,5176,31,54,B2,3.16,36.55,34.09,25.0,2.5,1.0,0.0,1.0,4.0
2025,1,1,18,1,4.0,0.0,4,4896,33,57,B1,3.8,28.97,20.51,10.0,3.1,0.0,2.0,10.0,12.0
2025,1,1,18,1,3.0,0.0,5,3581,51,53,B1,5.1,33.33,52.94,0.0,4.0,0.0,0.0,14.0,21.0
2025,1,1,18,1,6.0,0.0,6,3350,56,54,B1,5.59,37.33,35.56,0.0,3.7,0.0,0.0,8.0,18.0
2025,1,1,18,2,1.0,1.0,1,4264,40,53,A1,6.5,37.41,26.19,84.2,2.1,28.0,4.0,43.0,48.0
2025,1,1,18,2,4.0,0.0,2,5240,24,55,B1,3.66,27.69,39.13,27.7,3.3,1.0,4.0,9.0,13.0
2025,1,1,18,2,2.0,1.0,3,5308,20,53,B2,2.57,39.58,38.1,18.7,3.9,1.0,2.0,3.0,6.0
2025,1,1,18,2,3.0,0.0,4,3458,58,55,B1,4.94,40.14,38.3,15.3,2.3,2.0,0.0,7.0,7.0
2025,1,1,18,2,6.0,0.0,5,5311,26,53,B2,2.62,33.1,27.27,0.0,3.6,0.0,0.0,2.0,4.0
2025,1,1,18,2,5.0,0.0,6,5053,29,55,B1,4.74,33.88,35.71,7.1,3.9,0.0,1.0,22.0,13.0
2025,1,1,18,3,1.0,1.0,1,3684,50,51,A2,5.47,45.22,41.67,78.5,2.2,16.0,6.0,29.0,30.0
2025,1,1,18,3,5.0,0.0,2,3866,49,54,B2,4.15,32.68,53.19,30.0,2.0,2.0,1.0,8.0,7.0
2025,1,1,18,3,3.0,0.0,3,4368,39,54,B1,4.39,33.54,22.92,27.2,2.6,2.0,4.0,10.0,16.0
2025,1,1,18,3,2.0,1.0,4,4396,38,54,B1,5.33,37.28,33.33,27.2,3.7,1.0,5.0,13.0,19.0
2025,1,1,18,3,4.0,0.0,5,4489,38,55,B1,5.2,40.76,34.69,9.0,3.5,0.0,2.0,18.0,13.0
2025,1,1,18,3,6.0,0.0,6,5237,25,55,B1,3.28,33.12,34.15,0.0,3.9,0.0,0.0,6.0,9.0
2025,1,1,18,4,1.0,1.0,1,3711,50,53,A2,5.82,31.72,27.08,87.1,2.8,22.0,5.0,30.0,28.0
2025,1,1,18,4,6.0,0.0,2,5083,26,55,B1,5.21,32.09,42.0,57.1,3.3,1.0,11.0,9.0,29.0
2025,1,1,18,4,3.0,0.0,3,5064,26,53,B1,5.69,43.4,31.71,22.7,3.6,2.0,3.0,19.0,21.0
2025,1,1,18,4,5.0,0.0,4,4041,45,54,B1,3.78,32.41,37.21,28.5,4.7,1.0,5.0,8.0,21.0
2025,1,1,18,4,2.0,1.0,5,4558,34,54,B1,4.55,32.88,29.79,19.0,4.2,0.0,4.0,14.0,13.0
2025,1,1,18,4,4.0,0.0,6,3587,51,60,B1,4.05,30.83,28.89,0.0,4.1,0.0,0.0,7.0,11.0
2025,1,1,18,5,3.0,0.0,1,4167,42,56,B1,4.97,33.88,29.55,37.5,2.9,2.0,4.0,7.0,21.0
2025,1,1,18,5,4.0,0.0,2,4005,46,56,B1,3.38,35.53,38.46,26.6,3.1,2.0,2.0,5.0,3.0
2025,1,1,18,5,5.0,0.0,3,5109,25,51,B1,5.13,35.0,40.82,37.5,2.5,2.0,4.0,12.0,22.0
2025,1,1,18,5,6.0,0.0,4,4899,33,51,B1,3.82,33.55,35.71,16.6,4.5,3.0,1.0,15.0,11.0
2025,1,1,18,5,2.0,1.0,5,3462,57,52,B1,4.11,41.77,32.56,18.7,3.9,1.0,2.0,5.0,8.0
2025,1,1,18,5,1.0,1.0,6,4237,41,52,A1,6.46,34.33,44.9,9.0,4.7,1.0,0.0,43.0,21.0
2025,1,1,18,6,1.0,1.0,1,4179,41,52,B1,4.83,28.19,43.48,73.6,2.4,12.0,2.0,19.0,23.0
2025,1,1,18,6,,,2,5238,25,55,B1,3.82,33.78,34.88,47.0,3.8,2.0,6.0,8.0,23.0
2025,1,1,18,6,3.0,0.0,3,3458,58,55,B1,4.94,40.14,38.3,45.4,2.2,0.0,5.0,7.0,7.0
2025,1,1,18,6,5.0,0.0,4,4355,41,60,B1,3.96,42.48,40.91,11.7,3.9,0.0,2.0,8.0,5.0
2025,1,1,18,6,2.0,1.0,5,5308,20,53,B2,2.57,39.58,38.1,12.5,4.0,1.0,1.0,3.0,6.0
2025,1,1,18,6,4.0,0.0,6,3507,53,52,B1,4.56,28.68,44.19,0.0,2.0,0.0,0.0,5.0,7.0
2025,1,1,18,7,1.0,1.0,1,5027,28,54,B2,4.98,37.67,28.26,68.4,3.2,7.0,6.0,18.0,25.0
2025,1,1,18,7,2.0,1.0,2,4896,33,57,B1,3.8,28.97,20.51,17.6,4.0,1.0,2.0,10.0,12.0
2025,1,1,18,7,6.0,0.0,3,5237,25,55,B1,3.28,33.12,34.15,18.7,2.4,1.0,2.0,6.0,9.0
2025,1,1,18,7,3.0,0.0,4,3350,56,54,B1,5.59,37.33,35.56,23.5,2.9,0.0,4.0,8.0,18.0
2025,1,1,18,7,4.0,0.0,5,3866,49,54,B2,4.15,32.68,53.19,10.0,2.4,1.0,0.0,8.0,7.0
2025,1,1,18,7,5.0,0.0,6,5240,24,55,B1,3.66,27.69,39.13,3.8,3.2,1.0,0.0,9.0,13.0
2025,1,1,18,8,3.0,0.0,1,3539,56,53,B1,3.67,38.46,30.0,25.0,3.3,1.0,3.0,4.0,14.0
2025,1,1,18,8,5.0,0.0,2,5176,31,54,B2,3.16,36.55,34.09,22.2,4.2,0.0,2.0,1.0,4.0
2025,1,1,18,8,4.0,0.0,3,4558,34,54,B1,4.55,32.88,29.79,9.0,3.3,2.0,0.0,14.0,13.0
2025,1,1,18,8,1.0,1.0,4,5064,26,53,B1,5.69,43.4,31.71,56.2,2.9,4.0,5.0,19.0,21.0
2025,1,1,18,8,2.0,1.0,5,4368,39,54,B1,4.39,33.54,22.92,16.6,3.1,0.0,3.0,10.0,16.0
2025,1,1,18,8,,,6,5374,21,51,B2,1.62,34.04,46.81,0.0,3.8,0.0,0.0,0.0,0.0
2025,1,1,18,9,3.0,0.0,1,4396,38,54,B1,5.33,37.28,33.33,56.2,4.1,5.0,4.0,13.0,19.0
2025,1,1,18,9,5.0,0.0,2,4041,45,54,B1,3.78,32.41,37.21,15.0,4.5,0.0,3.0,8.0,21.0
2025,1,1,18,9,6.0,0.0,3,3581,51,53,B1,5.1,33.33,52.94,33.3,3.8,2.0,6.0,14.0,21.0
2025,1,1,18,9,4.0,0.0,4,4005,46,56,B1,3.38,35.53,38.46,0.0,3.3,0.0,0.0,5.0,3.0
2025,1,1,18,9,1.0,1.0,5,5083,26,55,B1,5.21,32.09,25.0,16.6,2.6,2.0,1.0,9.0,29.0
2025,1,1,18,9,2.0,1.0,6,5311,26,53,B2,2.62,33.1,27.27,8.0,4.4,0.0,4.0,2.0,4.0
